,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
265,PERTH AIRPORT,2009-09-23,3.4,1.0,2.6,20.1,12.0,96,56,4.29,19.33
266,PERTH AIRPORT,2009-09-24,4.1,0.0,3.8,19.1,12.3,82,47,6.49,19.01
267,PERTH AIRPORT,2009-09-25,4.0,0.0,3.6,18.7,2.5,97,33,4.13,24.55
268,PERTH AIRPORT,2009-09-26,5.0,0.0,6.2,21.0,7.2,83,29,5.17,25.01
269,PERTH AIRPORT,2009-09-27,6.4,0.0,4.2,26.5,7.7,86,12,4.68,24.94
270,PERTH AIRPORT,2009-09-28,3.2,2.2,4.4,17.0,10.6,97,45,5.06,16.6
271,PERTH AIRPORT,2009-09-29,2.5,2.0,3.4,14.3,8.1,97,58,3.72,17.22
272,PERTH AIRPORT,2009-09-30,4.2,3.2,2.4,19.1,5.4,93,34,4.59,23.71
273,PERTH AIRPORT,2009-10-01,4.0,0.0,4.2,20.1,3.9,97,38,2.84,25.87
274,PERTH AIRPORT,2009-10-02,4.3,0.0,3.2,21.8,6.1,97,41,3.46,25.73
275,PERTH AIRPORT,2009-10-03,4.3,0.6,4.2,20.2,11.6,98,38,3.82,25.23
276,PERTH AIRPORT,2009-10-04,4.1,0.0,5.2,20.2,4.7,95,43,3.96,24.78
277,PERTH AIRPORT,2009-10-05,5.6,0.0,4.4,24.3,11.7,72,35,4.63,26.47
278,PERTH AIRPORT,2009-10-06,4.8,0.0,5.8,23.8,8.5,93,39,3.96,25.44
279,PERTH AIRPORT,2009-10-07,4.3,0.0,4.6,22.8,10.8,89,48,4.77,20.74
280,PERTH AIRPORT,2009-10-08,4.9,0.0,4.2,24.4,9.5,93,44,3.91,26.93
281,PERTH AIRPORT,2009-10-09,4.1,0.0,4.6,23.0,8.2,97,51,3.54,23.98
282,PERTH AIRPORT,2009-10-10,4.1,0.0,4.6,20.6,14.1,88,46,5.3,18.89
283,PERTH AIRPORT,2009-10-11,4.2,0.4,5.2,17.7,8.6,93,34,5.28,22.08
284,PERTH AIRPORT,2009-10-12,3.9,0.0,4.4,19.8,7.4,91,43,4.34,19.99
285,PERTH AIRPORT,2009-10-13,4.3,0.0,4.2,20.7,8.9,92,45,4.23,24.12
286,PERTH AIRPORT,2009-10-14,5.3,0.0,4.8,23.9,8.2,95,36,4.32,28.15
287,PERTH AIRPORT,2009-10-15,7.9,0.0,5.8,27.8,12.8,68,20,6.25,28.52
288,PERTH AIRPORT,2009-10-16,9.5,0.0,8.0,31.5,13.2,62,18,7.22,28.56
289,PERTH AIRPORT,2009-10-17,10.9,0.0,11.2,37.0,17.1,61,10,6.25,28.31
290,PERTH AIRPORT,2009-10-18,5.3,0.0,7.2,25.6,13.0,86,50,3.93,27.77
291,PERTH AIRPORT,2009-10-19,4.9,0.0,6.4,22.2,16.1,84,43,5.11,21.69
292,PERTH AIRPORT,2009-10-20,5.8,0.0,5.0,23.7,9.4,86,36,5.59,29.04
293,PERTH AIRPORT,2009-10-21,6.6,0.0,5.2,25.9,11.7,80,31,5.58,29.12
294,PERTH AIRPORT,2009-10-22,5.1,0.0,7.0,24.9,8.1,95,45,4.0,27.94
295,PERTH AIRPORT,2009-10-23,6.5,0.0,6.0,27.1,12.6,84,35,5.56,27.93
296,PERTH AIRPORT,2009-10-24,5.2,0.0,8.2,21.2,14.1,64,45,8.2,15.37
297,PERTH AIRPORT,2009-10-25,9.6,0.0,4.8,32.5,15.0,67,24,7.73,28.89
298,PERTH AIRPORT,2009-10-26,3.2,0.0,6.8,24.4,16.5,93,59,4.16,10.82
299,PERTH AIRPORT,2009-10-27,5.0,2.0,0.4,26.7,15.6,95,54,4.07,24.61
300,PERTH AIRPORT,2009-10-28,4.7,0.0,4.4,21.4,14.9,94,43,7.6,19.84
301,PERTH AIRPORT,2009-10-29,4.5,1.0,4.6,21.3,8.4,97,42,4.38,24.61
302,PERTH AIRPORT,2009-10-30,6.9,0.0,5.0,27.8,7.4,93,28,5.28,29.95
303,PERTH AIRPORT,2009-10-31,6.7,0.0,6.6,24.5,11.6,82,35,7.31,30.23
304,PERTH AIRPORT,2009-11-01,8.4,0.0,9.4,24.3,10.3,64,13,7.99,31.57
305,PERTH AIRPORT,2009-11-02,8.3,0.0,8.4,26.4,10.4,66,15,6.45,31.68
306,PERTH AIRPORT,2009-11-03,9.4,0.0,9.4,31.3,11.3,59,12,5.74,31.33
307,PERTH AIRPORT,2009-11-04,11.1,0.0,9.0,34.5,15.7,51,11,7.44,25.84
308,PERTH AIRPORT,2009-11-05,7.6,0.0,8.8,31.2,20.5,54,30,5.14,21.87
309,PERTH AIRPORT,2009-11-06,6.1,0.0,6.4,29.5,19.7,94,39,4.9,22.76
310,PERTH AIRPORT,2009-11-07,5.3,0.0,5.8,24.0,13.3,96,43,4.35,27.50
311,PERTH AIRPORT,2009-11-08,5.6,0.0,6.0,23.5,11.1,97,38,4.31,30.30
312,PERTH AIRPORT,2009-11-09,7.6,0.0,8.2,30.9,9.4,90,21,4.33,30.25
313,PERTH AIRPORT,2009-11-10,7.7,0.0,6.4,32.9,17.1,88,28,4.43,28.52
314,PERTH AIRPORT,2009-11-11,6.6,0.0,7.0,33.7,12.9,97,30,2.63,28.43
315,PERTH AIRPORT,2009-11-12, ,0.4,5.8,30.6,19.4,92,46,4.99, 
316,PERTH AIRPORT,2009-11-13,6.2,1.4,4.6,26.2,18.7,89,45,5.28,28.48
317,PERTH AIRPORT,2009-11-14,5.8,0.0,7.4,23.7,12.7,93,43,4.74,31.57
318,PERTH AIRPORT,2009-11-15,6.3,0.0,6.2,27.6,9.4,99,37,3.68,32.02
319,PERTH AIRPORT,2009-11-16, ,0.0,8.0,23.8,15.7,92,46,4.72, 
320,PERTH AIRPORT,2009-11-17, ,0.0,8.2,22.9,12.2,93,43,4.0, 
321,PERTH AIRPORT,2009-11-18, ,7.2,5.2,22.2,15.2,96,51,7.27, 
322,PERTH AIRPORT,2009-11-19, ,19.6,3.0,21.4,13.2,91,46,7.17, 
323,PERTH AIRPORT,2009-11-20, ,3.8,6.2,22.0,11.9,89,38,4.73, 
324,PERTH AIRPORT,2009-11-21, ,0.0,5.0,22.6,10.6,89,33,5.08, 
325,PERTH AIRPORT,2009-11-22, ,0.0,6.8,27.8,11.4,95,29,4.63, 
326,PERTH AIRPORT,2009-11-23, ,0.0,7.6,34.3,11.2,95,11,4.09, 
327,PERTH AIRPORT,2009-11-24, ,0.0,9.2,37.1,11.3,81,5,4.15, 
328,PERTH AIRPORT,2009-11-25, ,0.0,10.4,24.1,10.9,83,30,6.07, 
329,PERTH AIRPORT,2009-11-26, ,0.0,9.2,21.6,9.8,86,28,6.76, 
330,PERTH AIRPORT,2009-11-27, ,0.0,8.2,22.9,6.8,89,30,4.53, 
331,PERTH AIRPORT,2009-11-28,9.4,0.0,7.2,31.6,9.9,94,13,5.87,33.46
332,PERTH AIRPORT,2009-11-29,8.0,0.0,8.0,29.7,11.6,94,18,4.37,33.85
333,PERTH AIRPORT,2009-11-30,6.7,0.0,7.8,26.7,9.4,97,33,4.0,34.26
334,PERTH AIRPORT,2009-12-01,6.3,0.0,6.2,24.7,13.5,88,40,5.32,32.05
335,PERTH AIRPORT,2009-12-02,7.3,0.0,9.2,24.3,9.1,88,25,6.84,33.91
336,PERTH AIRPORT,2009-12-03,8.9,0.0,8.6,29.3,14.0,73,22,6.16,34.22
337,PERTH AIRPORT,2009-12-04,9.8,0.0,9.0,35.8,13.4,85,17,4.99,33.36
338,PERTH AIRPORT,2009-12-05,9.8,0.0,11.2,37.2,18.9,82,20,4.77,32.53
339,PERTH AIRPORT,2009-12-06,8.4,0.0,10.6,32.3,17.7,93,27,5.39,31.72
340,PERTH AIRPORT,2009-12-07,9.2,0.0,9.4,29.5,18.0,64,24,7.21,31.34
341,PERTH AIRPORT,2009-12-08,9.2,0.0,10.0,28.3,13.2,61,22,7.09,34.48
342,PERTH AIRPORT,2009-12-09,9.5,0.0,9.6,29.7,14.1,68,10,5.7,34.58
343,PERTH AIRPORT,2009-12-10,8.4,0.0,9.8,28.4,13.6,85,17,5.48,34.49
344,PERTH AIRPORT,2009-12-11,10.2,0.0,9.2,32.3,13.3,76,13,6.33,34.62
345,PERTH AIRPORT,2009-12-12,11.3,0.0,9.6,37.1,12.6,81,6,5.3,34.78
346,PERTH AIRPORT,2009-12-13,11.3,0.0,11.8,39.0,13.0,75,6,4.72,34.39
347,PERTH AIRPORT,2009-12-14,7.2,0.0,10.8,28.5,11.6,96,26,4.23,33.14
348,PERTH AIRPORT,2009-12-15,7.0,0.0,9.4,28.1,10.9,100,34,5.73,31.07
349,PERTH AIRPORT,2009-12-16,7.9,0.0,8.8,25.5,14.3,64,28,6.96,31.57
350,PERTH AIRPORT,2009-12-17,9.4,0.0,8.8,29.1,13.2,61,14,6.0,34.65
351,PERTH AIRPORT,2009-12-18,11.1,0.0,11.4,34.8,15.4,55,11,5.9,34.28
352,PERTH AIRPORT,2009-12-19,10.1,0.0,10.2,37.2,20.2,62,22,5.42,29.52
353,PERTH AIRPORT,2009-12-20,8.8,0.0,11.0,36.5,19.4,100,25,3.97,33.1
354,PERTH AIRPORT,2009-12-21,9.2,0.0,8.6,34.2,21.1,58,29,4.82,32.42
355,PERTH AIRPORT,2009-12-22,8.7,0.0,12.8,32.6,18.6,72,34,5.93,30.73
356,PERTH AIRPORT,2009-12-23,9.0,0.0,11.6,26.9,15.3,74,22,8.57,34.34
357,PERTH AIRPORT,2009-12-24,9.8,0.0,8.4,30.8,14.8,62,14,5.72,35.19
358,PERTH AIRPORT,2009-12-25,9.7,0.0,9.6,36.2,13.4,79,12,4.38,32.39
359,PERTH AIRPORT,2009-12-26,9.7,0.0,9.2,35.1,14.4,70,15,4.51,33.66
360,PERTH AIRPORT,2009-12-27,8.5,0.0,11.2,32.6,16.8,79,28,4.13,34.31
361,PERTH AIRPORT,2009-12-28,12.6,0.0,11.4,40.2,17.0,85,9,6.9,30.98
362,PERTH AIRPORT,2009-12-29,11.5,0.0,10.6,42.7,24.7,79,9,5.95,22.8
363,PERTH AIRPORT,2009-12-30,7.2,0.0,10.4,25.5,17.9,77,41,7.83,30.92
364,PERTH AIRPORT,2009-12-31,8.4,0.0,11.2,27.6,15.2,72,29,6.3,34.72
365,PERTH AIRPORT,2010-01-01,9.5,0.0,8.2,31.3,13.2,77,14,5.49,35.02
366,PERTH AIRPORT,2010-01-02,12.1,0.0,9.0,37.4,16.9,61,10,6.25,34.73
367,PERTH AIRPORT,2010-01-03,14.3,0.0,12.8,40.7,20.8,43,8,7.24,34.23
368,PERTH AIRPORT,2010-01-04,12.3,0.0,14.0,36.8,21.1,50,14,7.08,33.48
369,PERTH AIRPORT,2010-01-05,11.4,0.0,12.4,39.4,18.7,73,15,5.46,33.71
370,PERTH AIRPORT,2010-01-06,9.8,0.0,13.6,35.9,22.2,80,27,5.9,32.38
371,PERTH AIRPORT,2010-01-07,7.5,0.0,7.2,29.0,16.6,89,41,5.83,33.38
372,PERTH AIRPORT,2010-01-08,8.3,0.0,8.0,33.1,15.4,91,31,4.38,34.0
373,PERTH AIRPORT,2010-01-09,9.1,0.0,12.2,33.1,18.4,82,29,5.77,33.18
374,PERTH AIRPORT,2010-01-10,6.5,0.0,9.2,27.4,13.4,94,42,6.74,27.85
375,PERTH AIRPORT,2010-01-11,8.0,0.0,9.0,26.0,12.4,77,27,7.11,33.95
376,PERTH AIRPORT,2010-01-12,9.1,0.0,9.6,29.8,14.9,70,20,6.0,34.1
377,PERTH AIRPORT,2010-01-13,10.2,0.0,9.8,35.5,14.2,82,16,5.28,34.2
378,PERTH AIRPORT,2010-01-14,10.7,0.0,11.8,39.1,18.8,67,13,4.37,33.92
379,PERTH AIRPORT,2010-01-15,10.9,0.0,12.0,35.4,19.3,70,12,5.96,34.0
380,PERTH AIRPORT,2010-01-16,12.5,0.0,10.0,36.0,15.7,62,7,7.23,34.87
381,PERTH AIRPORT,2010-01-17,14.9,0.0,15.8,43.0,20.5,45,8,7.0,34.22
382,PERTH AIRPORT,2010-01-18,12.8,0.0,13.2,43.2,26.6,34,6,5.03,33.15
383,PERTH AIRPORT,2010-01-19,11.4,0.0,14.0,42.2,27.0,50,9,4.76,28.69
384,PERTH AIRPORT,2010-01-20,8.2,0.0,13.8,32.0,21.0,87,30,5.79,29.96
385,PERTH AIRPORT,2010-01-21,9.2,0.0,10.6,30.6,18.5,65,20,6.17,31.44
386,PERTH AIRPORT,2010-01-22,8.4,0.0,9.6,30.9,16.9,82,23,4.92,32.85
387,PERTH AIRPORT,2010-01-23,10.0,0.0,9.2,37.2,16.8,89,17,5.59,30.0
388,PERTH AIRPORT,2010-01-24,9.8,0.0,10.2,36.4,25.0,84,26,6.08,31.05
389,PERTH AIRPORT,2010-01-25,6.4,0.0,10.2,31.8,20.7,89,40,4.07,24.18
390,PERTH AIRPORT,2010-01-26,9.2,0.0,7.2,34.3,20.7,67,32,5.83,30.94
391,PERTH AIRPORT,2010-01-27,10.0,0.0,11.8,36.8,20.1,71,24,5.51,31.75
392,PERTH AIRPORT,2010-01-28,10.4,0.0,10.6,36.6,19.7,65,21,5.9,31.62
393,PERTH AIRPORT,2010-01-29,12.7,0.0,13.4,40.1,20.2,54,20,7.45,31.2
394,PERTH AIRPORT,2010-01-30,10.4,0.0,12.0,33.7,22.5,65,28,7.67,32.27
395,PERTH AIRPORT,2010-01-31,9.5,0.0,14.2,31.8,15.7,66,15,5.74,32.8
396,PERTH AIRPORT,2010-02-01,9.1,0.0,7.2,33.8,17.3,72,25,5.2,32.14
397,PERTH AIRPORT,2010-02-02,9.1,0.0,10.6,29.9,16.7,67,22,7.12,30.81
398,PERTH AIRPORT,2010-02-03,8.9,0.0,10.0,27.6,12.6,67,14,6.68,32.56
399,PERTH AIRPORT,2010-02-04,9.6,0.0,10.8,28.8,14.4,65,11,7.45,31.49
400,PERTH AIRPORT,2010-02-05,8.4,0.0,8.2,33.3,10.5,86,11,4.56,26.21
401,PERTH AIRPORT,2010-02-06,5.5,0.0,8.4,25.3,16.2,78,45,3.8,25.41
402,PERTH AIRPORT,2010-02-07,6.0,0.0,5.6,27.4,18.1,90,39,3.79,27.39
403,PERTH AIRPORT,2010-02-08,8.5,0.0,7.0,34.9,17.8,89,24,4.8,29.62
404,PERTH AIRPORT,2010-02-09,8.6,0.0,11.0,36.6,17.5,82,26,4.3,30.19
405,PERTH AIRPORT,2010-02-10,4.1,0.0,7.2,26.2,20.4,92,63,3.88,18.14
406,PERTH AIRPORT,2010-02-11,5.2,0.0,4.0,27.9,20.3,100,55,4.18,25.18
407,PERTH AIRPORT,2010-02-12,7.3,0.0,5.2,33.1,16.5,98,38,4.8,29.57
408,PERTH AIRPORT,2010-02-13,9.0,0.0,11.2,33.3,18.9,69,26,5.8,30.41
409,PERTH AIRPORT,2010-02-14,10.3,0.0,9.2,37.7,16.3,87,19,6.02,30.11
410,PERTH AIRPORT,2010-02-15,7.6,0.0,9.8,32.9,16.5,81,28,4.27,29.05
411,PERTH AIRPORT,2010-02-16,7.4,0.0,8.8,32.4,18.1,80,32,4.56,27.54
412,PERTH AIRPORT,2010-02-17,8.6,0.0,8.0,33.8,20.9,73,29,5.72,28.06
413,PERTH AIRPORT,2010-02-18,7.5,0.0,8.0,36.1,17.2,91,32,3.43,29.47
414,PERTH AIRPORT,2010-02-19,5.9,0.0,8.6,28.7,18.8,95,42,4.65,25.03
415,PERTH AIRPORT,2010-02-20,6.5,0.0,6.8,28.9,15.6,88,37,5.27,26.08
416,PERTH AIRPORT,2010-02-21,7.5,0.0,7.6,31.3,15.6,86,30,5.44,28.21
417,PERTH AIRPORT,2010-02-22,9.2,0.0,9.2,34.3,18.3,65,22,5.65,28.77
418,PERTH AIRPORT,2010-02-23,8.9,0.0,9.4,36.7,15.9,85,16,4.7,27.18
419,PERTH AIRPORT,2010-02-24,12.4,0.0,12.0,39.2,21.4,53,15,7.5,28.7
420,PERTH AIRPORT,2010-02-25,11.4,0.0,11.4,41.9,24.3,47,13,5.32,28.52
421,PERTH AIRPORT,2010-02-26,12.8,0.0,13.4,37.5,27.0,42,20,9.93,20.87
422,PERTH AIRPORT,2010-02-27,13.8,0.0,13.6,38.7,21.3,64,16,10.8,28.34
423,PERTH AIRPORT,2010-02-28,13.0,0.0,15.0,37.2,20.5,54,9,8.66,29.16
424,PERTH AIRPORT,2010-03-01,10.9,0.0,12.0,39.6,22.2,39,12,5.09,28.84
425,PERTH AIRPORT,2010-03-02,8.5,0.0,9.4,37.6,19.7,78,13,3.83,27.78
426,PERTH AIRPORT,2010-03-03,6.7,0.0,9.0,31.4,17.4,90,35,4.61,26.86
427,PERTH AIRPORT,2010-03-04,7.8,0.0,9.0,28.0,16.6,68,28,7.06,27.39
428,PERTH AIRPORT,2010-03-05,7.4,0.0,9.4,27.1,12.9,58,21,5.63,27.39
429,PERTH AIRPORT,2010-03-06,7.3,0.0,7.4,29.5,12.8,68,27,5.2,27.2
430,PERTH AIRPORT,2010-03-07,8.0,0.0,8.2,32.4,17.9,78,21,5.24,27.07
431,PERTH AIRPORT,2010-03-08,8.9,0.0,9.4,31.9,17.4,66,20,6.75,26.55
432,PERTH AIRPORT,2010-03-09,10.1,0.0,9.0,33.1,18.1,64,21,8.81,25.9
433,PERTH AIRPORT,2010-03-10,10.0,0.0,10.4,34.4,18.8,47,17,6.72,25.7
434,PERTH AIRPORT,2010-03-11,10.6,0.0,11.0,38.4,21.8,34,13,5.68,24.32
435,PERTH AIRPORT,2010-03-12,10.3,0.0,11.4,41.1,28.6,57,11,5.28,23.06
436,PERTH AIRPORT,2010-03-13,5.0,0.0,8.8,32.5,19.8,63,26,2.83,12.65
437,PERTH AIRPORT,2010-03-14,5.5,0.0,4.0,30.9,21.1,82,46,3.23,23.62
438,PERTH AIRPORT,2010-03-15,5.4,0.0,5.6,27.9,17.7,95,43,5.26,23.05
439,PERTH AIRPORT,2010-03-16,6.7,0.0,9.8,26.6,16.1,76,26,6.2,25.04
440,PERTH AIRPORT,2010-03-17,7.8,0.0,8.8,29.3,12.8,73,22,6.52,25.69
441,PERTH AIRPORT,2010-03-18,6.0,0.0,6.8,28.9,11.6,89,28,4.45,23.89
442,PERTH AIRPORT,2010-03-19,3.9,0.0,5.4,25.1,14.1,93,44,3.86,15.18
443,PERTH AIRPORT,2010-03-20,5.5,0.0,3.2,30.5,12.4,96,31,3.16,24.0
444,PERTH AIRPORT,2010-03-21,7.5,0.0,6.0,33.3,19.5,74,31,6.04,21.12
445,PERTH AIRPORT,2010-03-22,5.9,0.0,7.6,33.7,20.6,99,35,5.06,17.17
446,PERTH AIRPORT,2010-03-23,5.5,43.2,10.0,32.8,18.3,92,46,5.14,18.24
447,PERTH AIRPORT,2010-03-24,4.7,0.0,4.0,27.4,17.4,97,52,4.1,23.53
448,PERTH AIRPORT,2010-03-25,5.2,0.0,6.6,29.5,19.8,87,45,4.6,20.12
449,PERTH AIRPORT,2010-03-26,5.7,0.0,5.0,28.9,18.7,77,43,5.58,20.69
450,PERTH AIRPORT,2010-03-27,4.3,0.0,3.6,25.1,19.0,84,54,5.84,16.27
451,PERTH AIRPORT,2010-03-28,6.0,0.0,6.0,26.3,14.9,83,27,5.35,23.73
452,PERTH AIRPORT,2010-03-29,6.6,0.0,6.4,29.3,13.0,91,24,5.5,23.74
453,PERTH AIRPORT,2010-03-30,7.8,0.0,6.8,32.5,14.7,60,13,4.97,23.04
454,PERTH AIRPORT,2010-03-31,6.0,0.0,6.6,29.9,13.0,86,30,4.85,22.18
455,PERTH AIRPORT,2010-04-01,6.8,0.0,6.0,29.8,17.4,66,34,6.11,21.93
456,PERTH AIRPORT,2010-04-02,5.7,0.0,7.2,29.5,16.7,79,36,4.78,21.39
457,PERTH AIRPORT,2010-04-03,5.2,0.0,7.6,22.9,18.2,82,37,7.0,20.05
458,PERTH AIRPORT,2010-04-04,4.5,0.6,6.8,23.5,17.2,91,43,5.86,19.12
459,PERTH AIRPORT,2010-04-05,3.2,0.0,4.0,23.8,10.6,97,52,2.82,17.1
460,PERTH AIRPORT,2010-04-06,4.0,0.0,3.6,26.3,15.5,89,40,3.19,17.21
461,PERTH AIRPORT,2010-04-07,5.2,0.0,3.0,29.9,11.1,96,28,3.47,21.43
462,PERTH AIRPORT,2010-04-08,4.4,0.0,5.6,25.7,12.8,97,43,4.22,21.45
463,PERTH AIRPORT,2010-04-09,4.9,0.0,5.6,25.6,15.7,85,41,5.46,20.87
464,PERTH AIRPORT,2010-04-10,4.7,0.0,5.4,24.8,12.6,84,26,3.74,21.24
465,PERTH AIRPORT,2010-04-11,6.2,0.0,4.8,30.3,13.1,82,29,5.51,20.42
466,PERTH AIRPORT,2010-04-12,1.9,0.8,5.8,18.5,16.3,96,74,3.69,10.45
467,PERTH AIRPORT,2010-04-13,4.1,3.4,1.6,24.2,11.6,97,41,5.85,15.22
468,PERTH AIRPORT,2010-04-14,4.3,11.6,1.2,23.6,14.6,97,44,7.79,16.27
469,PERTH AIRPORT,2010-04-15,2.9,1.2,4.6,22.4,15.6,98,59,4.04,15.61
470,PERTH AIRPORT,2010-04-16,3.3,5.6,2.2,24.4,13.8,98,51,3.04,18.36
471,PERTH AIRPORT,2010-04-17,4.4,0.0,4.2,26.9,11.1,99,36,4.41,18.96
472,PERTH AIRPORT,2010-04-18,7.1,0.0,5.2,32.5,16.3,73,24,5.81,20.02
473,PERTH AIRPORT,2010-04-19,4.4,0.0,5.2,28.1,17.6,90,35,3.14,19.95
474,PERTH AIRPORT,2010-04-20,3.5,0.0,5.0,25.0,15.1,99,53,3.48,19.16
475,PERTH AIRPORT,2010-04-21,3.3,0.0,4.2,24.8,11.4,97,50,3.72,16.09
476,PERTH AIRPORT,2010-04-22,2.7,0.0,3.6,20.9,14.5,88,52,3.92,10.96
477,PERTH AIRPORT,2010-04-23,3.4,0.0,1.8,22.8,7.5,97,38,3.59,17.82
478,PERTH AIRPORT,2010-04-24,4.4,0.0,3.4,24.8,8.2,95,17,3.46,19.54
479,PERTH AIRPORT,2010-04-25,5.1,0.0,5.0,26.6,9.0,87,26,4.95,18.7
480,PERTH AIRPORT,2010-04-26,3.7,0.0,4.6,24.7,8.4,97,36,3.22,19.02
481,PERTH AIRPORT,2010-04-27,4.5,0.0,4.4,26.6,9.2,93,26,3.91,18.85
482,PERTH AIRPORT,2010-04-28,4.4,0.0,4.4,29.6,7.3,96,23,3.07,17.68
483,PERTH AIRPORT,2010-04-29,4.5,0.0,4.2,29.5,10.5,93,21,3.21,17.16
484,PERTH AIRPORT,2010-04-30,2.4,0.0,3.2,23.3,11.4,99,55,2.6,13.59
485,PERTH AIRPORT,2010-05-01,2.5,0.6,3.4,22.0,11.3,100,47,2.71,14.07
486,PERTH AIRPORT,2010-05-02,4.7,0.0,2.6,24.2,9.7,89,30,5.83,17.74
487,PERTH AIRPORT,2010-05-03,2.8,0.0,3.4,22.9,7.9,96,42,3.12,13.41
488,PERTH AIRPORT,2010-05-04,4.0,0.0,3.6,21.9,9.8,76,28,4.24,17.87
489,PERTH AIRPORT,2010-05-05,4.3,0.0,3.4,25.8,7.4,93,24,3.73,17.88
490,PERTH AIRPORT,2010-05-06,4.0,0.0,2.6,25.9,4.7,94,25,3.26,17.46
491,PERTH AIRPORT,2010-05-07,4.7,0.0,3.8,29.5,10.1,89,17,3.24,17.51
492,PERTH AIRPORT,2010-05-08,4.0,0.0,4.6,26.9,8.7,92,19,2.99,17.24
493,PERTH AIRPORT,2010-05-09,3.0,0.0,4.2,22.9,5.9,99,49,3.97,16.38
494,PERTH AIRPORT,2010-05-10,3.0,0.0,2.8,20.2,4.7,97,34,3.75,15.56
495,PERTH AIRPORT,2010-05-11,4.8,0.0,3.6,23.0,6.7,72,28,5.91,16.88
496,PERTH AIRPORT,2010-05-12,3.1,0.0,3.0,23.1,8.4,94,42,3.52,16.3
497,PERTH AIRPORT,2010-05-13,2.0,19.6,4.8,16.6,10.0,97,61,5.32,10.88
498,PERTH AIRPORT,2010-05-14,2.5,0.0,1.0,18.4,2.5,99,37,3.37,15.32
499,PERTH AIRPORT,2010-05-15,2.2,0.0,2.6,19.2,1.1,98,40,2.11,15.85
500,PERTH AIRPORT,2010-05-16,2.3,0.0,2.2,20.7,7.1,93,41,2.44,13.64
501,PERTH AIRPORT,2010-05-17,3.5,0.0,3.2,22.8,5.7,95,23,3.52,15.89
502,PERTH AIRPORT,2010-05-18,4.1,0.0,2.8,24.6,11.8,94,21,4.69,14.24
503,PERTH AIRPORT,2010-05-19,2.5,0.0,2.2,22.7,9.5,97,45,2.61,15.42
504,PERTH AIRPORT,2010-05-20,3.8,0.0,3.0,27.8,7.5,99,21,2.92,15.59
505,PERTH AIRPORT,2010-05-21,3.8,0.0,3.4,24.0,13.9,85,34,5.14,10.61
506,PERTH AIRPORT,2010-05-22,1.7,19.8,7.6,19.6,14.8,97,74,4.63,9.41
507,PERTH AIRPORT,2010-05-23,2.8,19.8,0.4,18.1,13.4,91,47,6.73,10.15
508,PERTH AIRPORT,2010-05-24,2.1,0.0,2.4,18.8,5.4,97,47,2.94,14.49
509,PERTH AIRPORT,2010-05-25,2.4,0.0,3.2,19.4,7.9,93,43,3.23,14.52
510,PERTH AIRPORT,2010-05-26,3.2,0.0,2.6,22.8,7.1,91,31,3.89,13.59
511,PERTH AIRPORT,2010-05-27,1.8,17.2,3.4,18.6,9.9,97,70,5.42,12.46
512,PERTH AIRPORT,2010-05-28,2.1,11.6,2.0,20.4,8.6,97,49,2.27,14.69
513,PERTH AIRPORT,2010-05-29,2.6,0.0,0.8,21.1,8.5,93,38,3.03,14.84
514,PERTH AIRPORT,2010-05-30,3.2,0.0,2.6,24.2,9.9,95,29,3.37,14.66
515,PERTH AIRPORT,2010-05-31,1.9,0.0,0.6,20.9,7.5,97,54,2.61,12.84
516,PERTH AIRPORT,2010-06-01,2.2,0.0,1.2,19.2,7.0,99,39,2.72,14.4
517,PERTH AIRPORT,2010-06-02,2.4,0.0,2.6,21.0,6.4,96,39,2.81,14.38
518,PERTH AIRPORT,2010-06-03,2.2,0.0,1.6,21.4,5.6,97,45,2.66,13.65
519,PERTH AIRPORT,2010-06-04,2.4,0.0,1.8,20.6,9.4,95,50,4.02,12.85
520,PERTH AIRPORT,2010-06-05,3.3,0.0,3.0,21.2,14.7,79,43,5.66,10.32
521,PERTH AIRPORT,2010-06-06,2.9,0.0,3.0,22.3,14.2,86,37,3.84,12.73
522,PERTH AIRPORT,2010-06-07,2.2,0.0,2.6,20.4,8.8,85,48,3.14,13.04
523,PERTH AIRPORT,2010-06-08,2.9,0.0,2.0,17.3,10.6,81,38,5.21,14.04
524,PERTH AIRPORT,2010-06-09,3.3,0.0,3.0,17.7,7.8,77,33,5.64,14.34
525,PERTH AIRPORT,2010-06-10,3.2,0.0,2.6,19.2,6.5,72,32,4.51,14.16
526,PERTH AIRPORT,2010-06-11,3.1,0.0,2.8,20.6,8.0,64,35,4.21,13.02
527,PERTH AIRPORT,2010-06-12,3.3,0.0,3.2,23.1,8.6,81,25,3.48,13.76
528,PERTH AIRPORT,2010-06-13,4.0,0.0,3.0,24.7,6.6,72,25,4.36,13.73
529,PERTH AIRPORT,2010-06-14,1.9,5.8,4.0,20.4,10.8,97,49,2.66,10.67
530,PERTH AIRPORT,2010-06-15,1.0,11.6,0.6,16.4,14.2,97,84,3.68,6.3
531,PERTH AIRPORT,2010-06-16,1.8,5.8,1.2,18.5,11.4,97,49,2.82,12.51
532,PERTH AIRPORT,2010-06-17,2.0,0.0,1.2,18.9,5.7,97,47,3.21,11.09
533,PERTH AIRPORT,2010-06-18,1.6,0.2,1.4,20.1,9.3,97,58,2.43,11.27
